"ASTER LUCIAN","USER-2695","2231840546"
"CHESBRO","USER-2696","1902182062"
"BLACK TARANTULA IIC","USER-2697","3393317491"
"DELILAH","USER-2698","5745519327"
"ZANIAC IITHUG THATC","USER-2699","1953615497"
"MADDICKS ARTHUR ART","USER-2700","3108724722"
"LIPSCOMB DR. ANGELA","USER-2701","9877418036"
"MADDICKS NADINE","USER-2702","0093850143"
"RYKER LUCY","USER-2703","5651579060"
"FLUXPRIVATE BENNY T","USER-2704","8058466781"
"JOHNSON","USER-2705","3829951127"
"RYKER GENERAL","USER-2706","4367753326"
"HACK","USER-2707","2759874899"
"ANIMUS","USER-2708","4084624380"
"BRASSSEAN WATANABE","USER-2709","0978474153"
"WATANABE YUJI","USER-2710","7743232117"
"TYGER TIGERJESSAN H","USER-2711","1185494641"
"CORRIGAN ARCHIBALD ","USER-2712","7398387430"
"BRAINCHILD","USER-2713","4838656053"
"LUPO","USER-2714","5233482937"
"NEREEL","USER-2715","1480900768"
"MR. JIP","USER-2716","3459580307"
"GREENSONG","USER-2717","9132059728"
"ALFY","USER-2718","7423294389"
"SIMONSON LOUISE","USER-2719","3043381762"
"CANCELLATOR","USER-2720","9712433568"
"TIMESLOT","USER-2721","6595996290"
"SWEEPZWEAK","USER-2722","7320009440"
"LEAD-IN","USER-2723","6995054936"
"DEADAIR","USER-2724","0312672338"
"RICHARDS FRANKLIN 2","USER-2725","8750905823"
"SHIP","USER-2726","7305777980"
"PROTEUS II","USER-2727","4436226743"
"GIDEON","USER-2728","6994189778"
"HARNESSERIKA BENSON","USER-2729","8876333554"
"CHORD ANDREW","USER-2730","9581130930"
"PIECEMEALGILBERT BE","USER-2731","6230598396"
"FAMINEAUTUMN ROLFSO","USER-2732","5094909772"
"GAUNTLET","USER-2733","7110737955"
"FOXBAT","USER-2734","5979447297"
"DRAKE WILLIAM ROBER","USER-2735","2385515917"
"HIRO","USER-2736","5443314615"
"RASPUTIN MIKHAIL","USER-2737","2786622227"
"DRAKE MADELINE BEAT","USER-2738","3899375671"
"HEALER","USER-2739","1796418072"
"BRAIN CELL","USER-2740","8755077552"
"MEME","USER-2741","2243424596"
"BANDIT","USER-2742","7711802619"
"KARIM MERYET","USER-2743","8344194850"
"TUMOLO DR. JOANNE","USER-2744","4852544135"
"ZABO","USER-2745","8014312848"
"KRAKEN","USER-2746","5002966735"
"RAZORFIST II","USER-2747","6733383649"
"MAN-BULLBULL TAURUS","USER-2748","3726527381"
"ESTAVES MARIE","USER-2749","6806901807"
"MR. SCRATCH IIBLISS","USER-2750","0843960724"
"MISS ITCHBLISS","USER-2751","5505762216"
"BONESELIZABETH BLIS","USER-2752","4411703538"
"SKIN IIDONNA BLISS","USER-2753","9936207284"
"LANSING CHERYL","USER-2754","1091455063"
"ESTAVES DR. ROSA","USER-2755","9640680623"
"BLISS BONNIE","USER-2756","0567153684"
"NIGHTEYESERIC","USER-2757","3551196798"
"FAVERSHAM DAPHNE","USER-2758","8710427926"
"MERIDIAN DR. ROBERT","USER-2759","5597857857"
"LEIGHTON BRIAN","USER-2760","6359619805"
"HATE-MONGERADOLF HI","USER-2761","3691244367"
"DEATHCRY [SHIAR]","USER-2762","6321984724"
"MCELROY JAMES","USER-2763","9964395890"
"BLITZKRIEG","USER-2764","3492965224"
"CAPTAIN TERRORDAN K","USER-2765","7001614825"
"BLACK MARVELDAN LYO","USER-2766","2685520228"
"BLACK AVENGERJERRY ","USER-2767","2705805207"
"EVERY-MAN","USER-2768","3154599437"
"ANGEL IIIHALLOWAY","USER-2769","0788257347"
"JACK FLAG","USER-2770","3217702512"
"FREE SPIRITCATHY WE","USER-2771","3757179517"
"SUPERIAWENTWORTH D","USER-2772","4439346176"
"THUNDERBOLTBILLY CA","USER-2773","8587664335"
"WESTON SALLY","USER-2774","6144391646"
"TYPHON","USER-2775","9791337413"
"TYNDAR","USER-2776","1227737761"
"RAA","USER-2777","4435939486"
"SSSITH","USER-2778","2312702839"
"BLACK KNIGHT IISIR ","USER-2779","9532829304"
"APOCRYPHUS","USER-2780","4701297107"
"DEATHUNT 9000","USER-2781","5910519340"
"CRIMSON","USER-2782","6958323747"
"INFECTIAJOSEPHINE","USER-2783","3195517149"
"AZURE","USER-2784","1456008399"
"CERISE","USER-2785","0877357127"
"CORAL","USER-2786","6707218654"
"COBALT II","USER-2787","3470387948"
"BERYL","USER-2788","0371123775"
"HODGE CAMERON","USER-2789","7432911155"
"SIKORSKY","USER-2790","5778933796"
"GLORIOLE","USER-2791","7280322444"
"JONES TIMOTHY","USER-2792","5218532169"
"GERASI MARY ROSE","USER-2793","5906816471"
"BARBAROSSA VINNIE","USER-2794","2718988859"
"HONIKAWA SHO","USER-2795","4841071484"
"HALFTREE HORACE","USER-2796","0634092118"
"NICHOLS TOM","USER-2797","2891861540"
"GERASI DON MARIO","USER-2798","4478516036"
"BRAITHWAITE JUDGE R","USER-2799","5166751192"
"GERASI JOEY","USER-2800","6508313895"
"YOUNG KIM SUNG","USER-2801","6222913674"
"GERASI LESLIE","USER-2802","5947443767"
"HATCHET MANHACHIMAN","USER-2803","2840783464"
"SCORPIO IIIMIKEL FU","USER-2804","7962416773"
"FITZGERALD MOLLY","USER-2805","5280103850"
"KEMBLE DR.","USER-2806","5491611989"
"FALZON","USER-2807","6855713063"
"LITTLE ABNER","USER-1","8839251898"
"PRINCESS ZANDA","USER-2","7961890399"
"BLACK PANTHERTCHAL","USER-3","1576765794"
"STEELE SIMONWOLFGA","USER-4","4958364464"
"FORTUNE DOMINIC","USER-5","6367306182"
"ERWIN CLYTEMNESTRA","USER-6","8065987530"
"IRON MANTONY STARK ","USER-7","1802719564"
"IRON MAN IVJAMES R.","USER-8","6938164921"
"RAVEN SABBATH IIEL","USER-9","0430545418"
"CARNIVORECOUNT ANDR","USER-10","7809823112"
"GHOST","USER-11","4258844157"
"ZIMMER ABE","USER-12","1851979505"
"FU MANCHU","USER-13","1953957086"
"TARR BLACK JACK","USER-14","8299357904"
"SMITH SIR DENIS NAY","USER-15","1229173860"
"SHANG-CHI","USER-16","3016509288"
"STARSHINE IIBRANDY ","USER-17","8704438782"
"ROM SPACEKNIGHT","USER-18","6793145220"
"MAN-THINGTHEODORE T","USER-19","4690433328"
"WU LEIKO","USER-20","0519156460"
"DOCTOR DREDD","USER-21","6536981405"
"RESTON CLIVE","USER-22","2959836035"
"JACKSON STEVE","USER-23","6168303463"
"MYSTIQUERAVEN DARKH","USER-24","4690040835"
"BLOBFRED J. DUKES","USER-25","4220951409"
"TORPEDO IIIBROCK JO","USER-26","0643696717"
"PYROALLERDYCE JOHNN","USER-27","4620406815"
"AVALANCHEDOMINIC PE","USER-28","5715154142"
"ROGUE ","USER-29","7624805563"
"DESTINY IIIRENE ADL","USER-30","4265420202"
"HYBRIDJAMES JIMMY M","USER-31","5276156909"
"CLARK SARAH","USER-32","3193783153"
"KILLBURN MACK","USER-33","7116784417"
"JONES TAMMY ANNE","USER-34","0075863700"
"JONES LORRAINE LORR","USER-35","7514954314"
"JONES NELL","USER-36","2338897920"
"JONES DANIEL DANNY","USER-37","2359384718"
"CLARK JOHN","USER-38","1960853230"
"SUB-MARINERNAMOR MA","USER-39","7910047564"
"VASHTI","USER-40","3426325843"
"SEAWEED MAN","USER-41","7221721716"
"NOVARICHARD RIDER","USER-42","0777839126"
"FIRESTARANGELICA JO","USER-43","2453272941"
"THUNDERBALLDR. ELIO","USER-44","7056249449"
"NAMORITANITA PRENTI","USER-45","3296776114"
"SPEEDBALLROBBIE BAL","USER-46","9622472154"
"HULKDR. ROBERT BRUC","USER-47","1801736612"
"NIGHT THRASHERDUANE","USER-48","9556209570"
"SPIDER-MANPETER PAR","USER-49","7463283654"
"JUSTICE IIVANCE AST","USER-50","1999189971"
"TIGRAGREER NELSON","USER-51","3083058857"
"WASPJANET VAN DYNE ","USER-52","5077114072"
"GALACTUSGALAN","USER-53","9388737509"
"MOCKINGBIRDDR. BARB","USER-54","1622128114"
"SILVER SURFERNORRIN","USER-55","0051702496"
"HAWK","USER-56","2102150174"
"LORD CHAOS","USER-57","7768713358"
"SCARLET WITCHWANDA ","USER-58","9433033123"
"QUICKSILVERPIETRO M","USER-59","8174263916"
"UATU","USER-60","0071228075"
"CAPTAIN AMERICA","USER-61","8153366686"
"THUNDERSTRIKEERIC K","USER-62","2722762634"
"WONDER MANSIMON WIL","USER-63","3235397312"
"DEATHLOK IIIMICHAEL","USER-64","0473289611"
"OBLIVION","USER-65","8507478872"
"WOLVERINELOGAN ","USER-66","3057396434"
"SHE-HULKJENNIFER WA","USER-67","6482210548"
"VISION ","USER-68","2500643464"
"PSYLOCKEELISABETH B","USER-69","8844801169"
"MARVEL GIRLJEAN GRE","USER-70","2063543200"
"STORMORORO MUNROE S","USER-71","5802059179"
"ETERNITYADAM QADMON","USER-72","3099362864"
"KISMETJRIDIA STARD","USER-73","5432565414"
"IN-BETWEENER","USER-74","9967667770"
"MR. FANTASTICREED R","USER-75","1833271127"
"ANGELWARREN KENNETH","USER-76","7160818129"
"DEATH","USER-77","2344703166"
"MASTER ORDER","USER-78","1802308148"
"JUBILEEJUBILATION L","USER-79","0224550232"
"THINGBENJAMIN J. GR","USER-80","9839848712"
"INVISIBLE WOMANSUE ","USER-81","3776730098"
"INFINITY II","USER-82","2078978686"
"PUNISHER IIFRANK CA","USER-83","2791782642"
"ANDROMEDAANDROMEDA ","USER-84","1269117366"
"BEASTHENRY &HANK& P","USER-85","4165265954"
"GHOST RIDER IIIDAN ","USER-86","6646968056"
"CYCLOPSSCOTT SUMMER","USER-87","3013418562"
"LIVING LASERARTHUR ","USER-88","6959453323"
"CABE BETHANY","USER-89","3866423182"
"SPYMASTERJAKE JORDA","USER-90","2986428240"
"HOGAN VIRGINIA PEPP","USER-91","5146552030"
"HOGAN HAROLD J. HAP","USER-92","3257594065"
"BATROCGEORGES BATRO","USER-93","9418362114"
"CARTER SHARON","USER-94","1723242309"
"KARNILLA [ASGARDIAN]","USER-95","1178782875"
"HEIMDALL [ASGARDIAN]","USER-96","8043741662"
"ENCHANTRESSAMORAHE","USER-97","8373547907"
"LOKI [ASGARDIAN]","USER-98","7356016804"
"NIGHTMAREEDVARD HAB","USER-99","5916539411"
"ZANIACBRAD WOLFE","USER-100","8729786437"
"THORDR. DONALD BLAK","USER-101","4780367726"
"SONIC","USER-102","3052935582"
"CHAIN","USER-103","4889298615"
"SPIDER-WOMAN IIJULI","USER-104","0173643251"
"CARPENTER RACHEL","USER-105","3370839424"
"GRASP","USER-106","8256684181"
"CLEMSON MIKE","USER-107","6609949292"
"COOPER DR. VALERIE","USER-108","7861610724"
"CARPENTER LARRY","USER-109","8367117462"
"RED GUARDIAN IIIDR.","USER-110","0317679903"
"DR. STRANGESTEPHEN ","USER-111","0210798512"
"DOLLAR BILL","USER-112","3942196050"
"HELLCATPATSY WALKER","USER-113","8067086841"
"NIGHTHAWK IIKYLE RI","USER-114","9617343237"
"DEVIL-SLAYERERIC SI","USER-115","7696413855"
"NORRISS SISTER BARB","USER-116","6958159930"
"BANNER BETTY ROSS T","USER-117","7183073528"
"ROSS GEN. THADDEUS ","USER-118","7103621281"
"COBALT MAN","USER-119","6601674569"
"MASTERMINDJASON WYN","USER-120","2178260460"
"ROBERTS TED","USER-121","2346014067"
"ARMBRUSTER COLONEL ","USER-122","8316069373"
"GORGON [INHUMAN]","USER-123","8394808468"
"LOCKJAW [INHUMAN]","USER-124","4917750101"
"CRYSTAL [INHUMAN]","USER-125","6166461450"
"BLACK BOLTBLACKANTO","USER-126","0667913243"
"TRITON","USER-127","7915294241"
"KARNAK [INHUMAN]","USER-128","3966423553"
"WARLOCK IIADAM WARL","USER-129","2946463301"
"ANALYZER","USER-130","8287626662"
"MAN-BEAST","USER-131","0519071319"
"ABOMINATIONEMIL BLO","USER-132","5185748728"
"RHINO","USER-133","0469334724"
"WILSON JIM","USER-134","8443570943"
"JUGGERNAUTCAIN MARK","USER-135","1839685278"
"PROFESSOR XCHARLES ","USER-136","0277029445"
"CORBEAU DR. PETER","USER-137","2527361214"
"BRICKFORD CLAY","USER-138","2141350047"
"MISSING LINK","USER-139","7282004816"
"STACY PAUL","USER-140","9567018758"
"VENOMEDDIE BROCK","USER-141","2325691165"
"PARKER MAY","USER-142","7719543284"
"STACY ARTHUR","USER-143","6655590444"
"STACY JILL","USER-144","9259531362"
"BLADE","USER-145","3877054542"
"ROBERTSON JOE","USER-146","0996945074"
"FORTUNATO GIACOMO J","USER-147","2084758653"
"MORBIUSDR. MICHAEL ","USER-148","0160612042"
"LEEDS BETTY BRANT","USER-149","7005184862"
"KINGPINWILSON FISK","USER-150","0930951115"
"GARTH DONNA","USER-151","6606557546"
"ZOMBIESIMON GARTH","USER-152","6739299035"
"WATSON-PARKER MARY ","USER-153","0777986247"
"WATSON ANNA","USER-154","9470110959"
"SPAULDING PETER","USER-155","0650572585"
"MACHINE MANX-51","USER-156","8847333947"
"JOCASTA","USER-157","0906580584"
"GARVIN GEARS","USER-158","4806583054"
"ULTRON","USER-159","1259303770"
"CALDRONE JAVIER","USER-160","5844745690"
"JAMESON J. JONAH","USER-161","4498392473"
"DOLMAN","USER-162","3619855089"
"URICH BEN","USER-163","5641855982"
"KWAN TERRY","USER-164","7429117322"
"OVERRIDEDR. GREGORY","USER-165","8376978288"
"ICEMANROBERT BOBBY ","USER-166","2653893453"
"THOMPSON EUGENE FLA","USER-167","7967878967"
"THORSON DR. WALTER","USER-168","5964503307"
"MAXWELL MORRIS","USER-169","5491576264"
"LUMLEY JUDY","USER-170","7712017027"
"GRANT GLORIA GLORY","USER-171","5623419337"
"FAIRMONT HANNAH","USER-172","2092383898"
"MCCORMICK BARRY","USER-173","8968518702"
"TOKKOTS","USER-174","7853531795"
"STAR THIEF II","USER-175","9018141181"
"GARGOYLE IIISAAC CH","USER-176","8508245286"
"KUBIK","USER-177","3343788503"
"CLOUD","USER-178","6592366727"
"MANSLAUGHTER","USER-179","8745982129"
"SOUTHERN CANDY","USER-180","7171502324"
"INTERLOPER","USER-181","0861270361"
"MOONDRAGONHEATHER D","USER-182","5580685065"
"DRAGON OF THE MOON","USER-183","7223642445"
"HUMAN TORCHJOHNNY S","USER-184","1881549809"
"BEYONDER","USER-185","9191148786"
"DR. OCTOPUSOTTO OCT","USER-186","0349642192"
"WARD SEN. STEWART","USER-187","1861173449"
"BULLSEYE IIBENJAMIN","USER-188","0321809258"
"MISTER HYDECALVIN Z","USER-189","4373906624"
"COACHWHIP","USER-190","3587194337"
"COBRAKLAUS VORHEES","USER-191","1640499998"
"ASP IICLEO","USER-192","4981645236"
"BUSHMASTER IIQUINCY","USER-193","0485010954"
"FER DE LANCETERESA","USER-194","2131950698"
"BLACK MAMBATANYA SE","USER-195","2021659410"
"BLACK RACER","USER-196","2261922339"
"ROCK PYTHON","USER-197","7250497888"
"ANACONDABLANCHE SIT","USER-198","5936958021"
"PUFF ADDER","USER-199","2551066707"
"BOOMSLANG","USER-200","7163530460"
"RATTLER","USER-201","2428386804"
"COPPERHEAD IIIDAVIS","USER-202","7657957380"
"MOREAU DAVID","USER-203","5207698214"
"RANSOME JENNIFER AM","USER-204","3991820980"
"MOREAU PHILLIP","USER-205","7299893600"
"HAVOKALEX SUMMERS ","USER-206","9438062852"
"WIPEOUT","USER-207","9164486332"
"DAZZLER IIALLISON B","USER-208","2854165556"
"LONGSHOT","USER-209","9714040136"
"SUMMERS MADELYNE MA","USER-210","5750741165"
"COLOSSUS IIPETER RA","USER-211","6939796719"
"MALICE IV","USER-212","7477029897"
"SUMMERS NATHAN CHRI","USER-213","7109442703"
"POLARISLORNA DANE","USER-214","5143256944"
"MR. SINISTERNATHAN ","USER-215","3821498529"
"NASTIRH","USER-216","6450483386"
"GATEWAY","USER-217","1735631577"
"TILBY TRISHPATRICI","USER-218","4370159609"
"CONOVER REV. WILLIA","USER-219","8331222500"
"CONOVER HANNAH","USER-220","6052355437"
"WOLFSBANERAHNE SINC","USER-221","0784770615"
"WARLOCK III","USER-222","1041803986"
"SUNSPOTROBERTO DACO","USER-223","6733857741"
"MAGIKILLYANA RASPUT","USER-224","4595488229"
"MAGNETOMAGNUSERIC ","USER-225","8437252381"
"CANNONBALL IISAM GU","USER-226","0211300032"
"MIRAGE IIDANIELLE M","USER-227","1221466698"
"SYM","USER-228","5096613472"
"GRIFFITH D.W.","USER-229","4870737494"
"MACE","USER-230","5356841950"
"CAGE LUKECARL LUCA","USER-231","8429560763"
"PIPELINECORMICK GRI","USER-232","1948912692"
"PUNCHOUT","USER-233","3495589041"
"HAWKSHAW","USER-234","5233289363"
"MOLECULE MANOWEN RE","USER-235","2811290289"
"JARVIS EDWIN ","USER-236","0984853740"
"GHOST RIDER IIJOHNN","USER-237","5859248769"
"ANT-MANDR. HENRY J.","USER-238","8064612161"
"ARBOGAST BAMBI","USER-239","4868690356"
"EGGHEADPROF. ELIHAS","USER-240","9814721844"
"STARR TRIXIE TRISH","USER-241","4424750174"
"STANKOWICZ FABIAN","USER-242","1082983312"
"HERCULES [GREEK GOD]","USER-243","3395075078"
"BLACK WIDOWNATASHA ","USER-244","8738061490"
"MOON KNIGHTMARC SPE","USER-245","2268797817"
"DRAXARTHUR DOUGLAS","USER-246","8493484992"
"HARDY MORGAN MACNEI","USER-247","4987220807"
"SPIDER-MAN CLONEBEN","USER-248","0134003243"
"KAINE","USER-249","9671996322"
"GREGOR","USER-250","9327817644"
"RAVEN LT. JACOB","USER-251","5499176981"
"TREVANE DET. CONNOR","USER-252","5488910949"
"GRIM HUNTERKRAVINOF","USER-253","0070936612"
"ELLIS KEN","USER-254","6063396634"
"BYRNES GAYLE WATSON","USER-255","4719061851"
"TOMBSTONELONNIE THO","USER-256","3885998424"
"SPIDERCIDE","USER-257","5542830367"
"JACKALMILES WARREN","USER-258","1109717493"
"JACK","USER-259","0533508073"
"CAPUTO DR. JULIA","USER-260","9208485872"
"GUARDIAN IV","USER-261","8394196766"
"GREEN GOBLIN IVPHIL","USER-262","8731067739"
"STACY GWEN (CLONE)","USER-263","5246369618"
"BUCKNER GRANT","USER-264","0724004078"
"STUNNERANGELINA BRA","USER-265","0541679441"
"TRAINER DR. SEWARD","USER-266","6719076531"
"TRAVELLER DR. JUDAS","USER-267","7779690990"
"TOWER BLAKE","USER-268","6829588023"
"LOCKER MR.","USER-269","2015764991"
"HINDSIGHT LADCARLTO","USER-270","7019255258"
"SPEEDBALL IIDARRION","USER-271","6837577399"
"GEEALEX POWER","USER-272","3872847555"
"TURBO II (A)MICHIKO","USER-273","4906640058"
"BLACK CATFELICIA HA","USER-274","0082443801"
"DSPAYRE","USER-275","1592730807"
"PROUST PAUL","USER-276","2809245166"
"MACHETEFERDINAND LO","USER-277","4278284413"
"ZARANMAXIMILLIAN ZA","USER-278","4461709624"
"SILVER SABLE","USER-279","7852020363"
"TRICKSHOT","USER-280","3716015684"
"SWORDSMANJACQUES DU","USER-281","0089073549"
"SANDMANWILLIAM BAKE","USER-282","4302366334"
"PEREGRINE LEFRANCK","USER-283","0540150278"
"RED SKULL IIALBERT ","USER-284","3395418120"
"GUDRUN [ASGARDIAN]","USER-285","0130599753"
"VOLSTAGG","USER-286","6705131335"
"HOGUN [ASGARDIAN]","USER-287","4496695024"
"FANDRAL [ASGARDIAN]","USER-288","0433091942"
"VIZIER","USER-289","8218445438"
"ODIN [ASGARDIAN]","USER-290","3493832844"
"DOMINO IIIBEATRICE","USER-291","2565034213"
"HYDROMANMORRIE BENC","USER-292","2859541201"
"STILT-MANWILBUR DAY","USER-293","7346948329"
"BLOCKADEDEXTER PARI","USER-294","4157639748"
"MERRYWEATHER IRENE","USER-295","0683940289"
"BLAQUESMITH","USER-296","2730361586"
"WORTHINGTON KATHRYN","USER-297","0603153710"
"WORTHINGTON WARREN ","USER-298","3203589953"
"VULTUREADRIAN TOOME","USER-299","3276396233"
"VULTURE IIBLACKIE D","USER-300","5094088686"
"OSBORN HARRY","USER-301","7308900524"
"STACY CAPT. GEORGE","USER-302","9831073053"
"STACY GWEN","USER-303","2197400647"
"GREEN GOBLINNORMAN ","USER-304","5849414044"
"SILVERMANESILVIO MA","USER-305","7891787058"
"GREEN GOBLIN IIIBAR","USER-306","2570647170"
"PULASKI JOSEPHINE J","USER-307","0433195811"
"SHIFFMAN MAXIE","USER-308","7902209189"
"OSBORN LIZ ALLAN","USER-309","2803418524"
"MCKEEVER TINY","USER-310","8781464987"
"IONELLO JASON","USER-311","3967577814"
"GLADIATOR II","USER-312","9021809431"
"RICHARDS FRANKLIN B","USER-313","7853610640"
"ARISHEM [CELESTIAL]","USER-314","3055581008"
"ZIRAN","USER-315","8818715139"
"GAMMENON [CELESTIAL]","USER-316","3692783840"
"ONE ABOVE ALL [CELES","USER-317","7918549766"
"WONG","USER-318","3484914649"
"CLEA","USER-319","5798873841"
"UMAR","USER-320","4581234018"
"ALRAUNE MARLENE","USER-321","6644956420"
"JESTERJONATHAN POWE","USER-322","4525653486"
"DAREDEVILMATT MURDO","USER-323","9599145715"
"NEDDA","USER-324","0805765574"
"LANDERS GENA","USER-325","9784694465"
"CRAWLEY BETRAND","USER-326","9996873139"
"MANOLIS LT. NICK","USER-327","0936417865"
"FRENCHIEJEAN-PAUL D","USER-328","5188616486"
"BUSHMAN RAOUL","USER-329","4957565420"
"LANDERS RICKY","USER-330","5852056090"
"SAMUELS","USER-331","8156965170"
"LANDERS RAY","USER-332","1159804390"
"MASTERS ALICIA REIS","USER-333","0312385864"
"FEAR EATERKKALLAKKU","USER-334","8650403829"
"LURKING UNKNOWN","USER-335","0068886364"
"WOLFE SARA","USER-336","6505515310"
"DWELLER IN DARKNESS","USER-337","2885734622"
"SCARECROW II","USER-338","0142135277"
"NOX","USER-339","9874445278"
"RINTRAH","USER-340","8763744895"
"PHOBOS","USER-341","3825449384"
"DEIMOS","USER-342","8685594272"
"CHANG IMEI","USER-343","8395091385"
"TOPAZ","USER-344","9752574475"
"DR. DRUIDANTHONY LU","USER-345","4690264957"
"BARON BLOOD IIVICTO","USER-346","7742545069"
"BLESSING MORGANA","USER-347","4319904228"
"PIPPRINCE GOFERN","USER-348","2525082144"
"GAMORA","USER-349","3325389228"
"FRANKENSURFERBORGO","USER-350","5917628529"
"VON FRANKENSTEIN BA","USER-351","7040908355"
"DRACULAVLAD TEPES","USER-352","9763563488"
"DR. DOOMVICTOR VON ","USER-353","5128874603"
"CERBERUS","USER-354","4354540500"
"HELA [ASGARDIAN]","USER-355","1012872504"
"FIRELORDPYREUS KRIL","USER-356","2145957915"
"AGAMOTTO","USER-357","3522445048"
"SILVER DAGGERISAIAH","USER-358","0082856871"
"CAESAR JULIUS","USER-359","5520591451"
"ZOTA","USER-360","9993204004"
"THANOS","USER-361","7079851350"
"CLEOPATRA","USER-362","5383403534"
"MEPHISTA","USER-363","8781016653"
"MEPHISTO","USER-364","1550093156"
"SATANNISH","USER-365","4637846926"
"SLOAN DR.","USER-366","2185153063"
"HOBGOBLIN IIILEFTY ","USER-367","9475242022"
"HOBGOBLIN IIRODERIC","USER-368","2085368848"
"FROG-MAN IIEUGENE P","USER-369","4485221145"
"LUBENSKI NATE","USER-370","2353784778"
"FOREIGNERRAFAEL BAS","USER-371","9482347730"
"BANNON LANCE","USER-372","9917808163"
"MUGGINS MAMIE","USER-373","5551253555"
"THINKER","USER-374","0187518544"
"HOCHBERG ROGER","USER-375","2834314427"
"LIZARDDR. CURTIS CO","USER-376","5477778453"
"KINGSLEY DANIEL","USER-377","9915419383"
"JAMESON MARLA MADIS","USER-378","7343637339"
"COUNT NEFARIA LUCHI","USER-379","5724524034"
"PLANTMANSAM SMITHER","USER-380","3943828787"
"SCARECROWEBENEZER L","USER-381","9254237628"
"ZELDA","USER-382","0915728326"
"EELLEOPOLD STRYKE","USER-383","4289741907"
"CANTOR VERA","USER-384","0910345479"
"PORCUPINEALEX GENTR","USER-385","9779077353"
"UNICORNMYLOS MASARY","USER-386","8989600768"
"HENDERSHOOT COLONEL","USER-387","9962045202"
"FREDERICKS GENERAL","USER-388","6309731148"
"PENANCEMONET ST. CR","USER-389","1386316001"
"SUPREME ONE","USER-390","9556178326"
"LUCIFER","USER-391","1126589651"
"UNUS THE UNTOUCHABLE","USER-392","9048207520"
"DOMINUS","USER-393","4756787471"
"MIMICCALVIN RANKIN","USER-394","6870153260"
"KUKULCANVIRAKOQUET","USER-395","6985071780"
"TOLOC","USER-396","5364434800"
"RAMON","USER-397","1450399871"
"EL TIGRE","USER-398","3602900857"
"PUPPET MASTERPHILLI","USER-399","1904391550"
"LOCUST","USER-400","2213904727"
"BANSHEESEAN CASSIDY","USER-401","6209336906"
